new_path,new_filename,original_path,original_filename,exam,tier,year,shift,date,type,provider,subjects,language,q_count,content_hash,file_size_bytes
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-02_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-02_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC_CBT_II_2026_Graduate_level_Full_3324512 [1496],@the_solvers_NTPC_CBT_II_2026_Graduate_level_Full_3324512.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,ae3097fe1c2cb4e3062e6ceefa575ff76858ad5a57a1f5db673f1845fc3923b7,490396
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-08_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-08_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Graduate - Full Test 8_3319737 [1507],@the_solvers_NTPC CBT2 Graduate - Full Test 8_3319737.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,8bfb9d0b8ea1d437f953a58998566342b904036063ed38c84d8838f3f96b64a5,469104
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-08_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-08_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Undergraduate - Full Test 8_3319727 [1518],@the_solvers_NTPC CBT2 Undergraduate - Full Test 8_3319727.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,ff2b4a7b43d24cb495eba317c96ea51200232aecd07295b27fab5e3f08b252fe,485287
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-01_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-01_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Graduate - Full Test 1_3319730 [1500],@the_solvers_NTPC CBT2 Graduate - Full Test 1_3319730.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,59cad8a8929830c7ac45ef15ca04a2b7095381467ea1f59cc37b4028f8b8bd52,507484
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-04_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-04_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC_CBT_II_2026_Graduate_level_Full_3324514 [1498],@the_solvers_NTPC_CBT_II_2026_Graduate_level_Full_3324514.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,f59076e3a2e6efcc769614ba37ef7d9ddaa5b9e259e612f5561a061d4339f276,498763
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-02_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-02_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Undergraduate - Full Test 2_3319721 [1512],@the_solvers_NTPC CBT2 Undergraduate - Full Test 2_3319721.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,b3e9f5997e5ff0691a05defc490875583cf26a6ebc7f320065f01a26fc2cbea2,483767
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-07_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-07_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Graduate - Full Test 7_3319736 [1506],@the_solvers_NTPC CBT2 Graduate - Full Test 7_3319736.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,aaf5f6c82aa0de276554195a6340a9bc5d761a03c978afc9a75beba0b24ab220,494932
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-10_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-10_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Undergraduate - Full Test 10_3319729 [1520],@the_solvers_NTPC CBT2 Undergraduate - Full Test 10_3319729.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,0bb0b3c3c47fe4af9a84b24048ff9063a5ceb0170687d3da9e642dcdeed83614,477143
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-06_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-06_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Graduate - Full Test 6_3319735 [1505],@the_solvers_NTPC CBT2 Graduate - Full Test 6_3319735.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,9600ab261d7ebd4ab4120fe7da4c28794f1cad88ca3224197f30d6b015b58c82,489386
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-05_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-05_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Graduate - Full Test 5_3319734 [1504],@the_solvers_NTPC CBT2 Graduate - Full Test 5_3319734.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,0729f0c13daaa45d560c9c49ddc7331263c8a61f9dd32371a5ad37d36bf75ecf,507594
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-07_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-07_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Undergraduate - Full Test 7_3319726 [1517],@the_solvers_NTPC CBT2 Undergraduate - Full Test 7_3319726.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,c1fe30b2a33d9feae76cc1223d45032ca0eedb184b1130b304099810c68391a8,471861
RRB_NTPC/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-09_RRBNTPC_Unknown_Tier.html,Telegram_FullMock_Test-09_RRBNTPC_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Sᴇʟᴇᴄᴛɪᴏɴ Wᴀʏ Nᴛᴘᴄ Cʙᴛ 2 Tᴇꜱᴛ/@the_solvers_NTPC CBT2 Undergraduate - Full Test 9_3319728 [1519],@the_solvers_NTPC CBT2 Undergraduate - Full Test 9_3319728.html,RRB NTPC,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),English|General Intelligence / Reasoning|Computer,English,2,8c3afbcf203e80e53bfa982532f3bd607d77f3e948fea633c59c30bdf9491977,468697
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-23_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-23_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_23MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL [1678],SP_MOCK_23MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,09ca5766f331023386e07db977e5373f680e6b4e6f95c2bae0c7cfbe42e8abe1,194935
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-19_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-19_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_19_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1673],SP_MOCK_19_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,8687af703a52deac631f44f93b5bb63631738d2028efd91c445495777aad9560,204695
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-10_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-10_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_10_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1664],SP_MOCK_10_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,3cc03090b2612d57c3e20ccff5e231616d6049ec442a7f94097222088a6bfb59,192167
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-22_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-22_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_22_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1676],SP_MOCK_22_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,3cba6a4e93d8c118950b52ec869b325b003f4ca8c7b6bdeb4d33935334a632ac,202797
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-31_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-31_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_31_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1685],SP_MOCK_31_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths|General Intelligence / Reasoning,English,,259c1bb00b0a4331828759c79832193c89df22a5f44a26f88a9936f736412fdb,153298
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-01_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-01_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_1_SP_SERIES_2_0_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1655],SP_MOCK_1_SP_SERIES_2_0_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths|General Intelligence / Reasoning,English,,29b7c99ba74104eb21fae70bebe4f789552b8a972790fd4e9f06aec5166a25a6,148558
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-08_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-08_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_8_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL [1662],SP_MOCK_8_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,2819be9f9c0f6583cd7d92c26dc20c560a80936c7059d234871b3a0ce9c0d269,192712
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-38_Unknown_Unknown_Tier.html,Telegram_FullMock_Test-38_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_38_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1692],SP_MOCK_38_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,832a306d5b57114afe67c45ed92054842f919239fb9f13a2220a84ec9d0c0156,153559
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-33_Unknown_Unknown_Tier.html,Telegram_FullMock_Test-33_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_33_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1687],SP_MOCK_33_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,44aa7d5f95a6d56b79811fc2f2ef9c1d86c14fe483649a656880246945f7140b,151799
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-30_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-30_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_30_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1684],SP_MOCK_30_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,d6da68582a5290b5cecf075af22b4a73fb0f79ac93f1a209efbc031afce129ee,162851
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-32_Unknown_Unknown_Tier.html,Telegram_FullMock_Test-32_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_32_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1686],SP_MOCK_32_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,51d5b2bf68f0ae6b9d0381fca266830d44caabd733cede13477059e7b13ded72,149753
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-16_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-16_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_16_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1670],SP_MOCK_16_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,e06f374e1f7adb84bde61ddf1bce12ca1774d62aa98b3cd5bb031bd32445c176,190185
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-20_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-20_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_20_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1674],SP_MOCK_20_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,cbe250116aa6840dc58cc411572eff194a43a60ebef800b450439fd5fae7ac50,202085
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-18_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-18_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_18_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1672],SP_MOCK_18_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,5ae46ad71e27a35188c9c90d464483f3bf201a2b1ba7ddcdccdc76c84d222150,204218
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-13_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-13_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_13_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1667],SP_MOCK_13_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,16b36b6223f6b1e120aa366136f0a1f49419fc5af0fc8e817e8678b417725412,190265
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-02_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-02_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_2_SP_SERIES_2_0_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1656],SP_MOCK_2_SP_SERIES_2_0_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths|General Intelligence / Reasoning,English,,e8c0d42432a1034b9a566955dc1e85e94bbe4f0715c227cf4e9446bdc9b576f9,184890
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-15_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-15_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_15_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1669],SP_MOCK_15_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,3f1441bcf03beb580dd83038741eca1718e5724b19228bf3b7f1a210fdd173a7,195470
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-04_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-04_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_4_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL [1658],SP_MOCK_4_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE_SECTIONAL.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,602da0206a24e168b0f321b7e50f9bd9df3c1b1402ad87db921c7423a9c436d6,158107
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_FullMock_Test-36_Unknown_Unknown_Tier.html,Telegram_FullMock_Test-36_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_36_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1690],SP_MOCK_36_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Full Mock Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,31c76c6d06de47419c66b3caaee3711f40d55e77f94b99b451636c0908fd0887,157602
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-25_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-25_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_25_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1679],SP_MOCK_25_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,166bc4d60dd6260ec230afcdc6f321500a863fb02ca10fe0d4ce0388f0bde141,85945
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-17_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-17_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_17_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1671],SP_MOCK_17_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,8dcf1825fad3d5a633d4efcdb6df35b8be080bba1ed77da520831e750c73e6de,190360
Uncategorized/Unknown_Year/Unknown_Tier/Telegram/Telegram_Sectional_Maths_Test-26_Unknown_Unknown_Tier.html,Telegram_Sectional_Maths_Test-26_Unknown_Unknown_Tier.html,𝙏𝙚𝙡𝙚𝙜𝙧𝙖𝙢 𝙈𝙤𝙘𝙠 𝙃𝙪𝙗™/Math sectional/SP_MOCK_26_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE [1680],SP_MOCK_26_MATHS_SECTIONAL_TIMING_LATEST_PATTERN_HARD_CHALLENGE.html,Unknown,Unknown,,,,Sectional Test,Telegram (PiroMocks / Pinnacle / Mocks Wallah),Quantitative Aptitude / Maths,English,,959fdfd1e32c846155e56a8cbc7d70d069ce99595f699da531b40512ab9feec8,198040
